"TicketID","Description"
"1469422","Grant needs to be changed to 'closed' status and final financial report to 'adequate'     	 Grant had been closed without final financial report. Due report has now been received, it is adequate and acceptable for the grant making team, and there has been no suspected diversion as well. Final financial adequate report has been added to the grant files, along with the closing GSR. Please change the grant status to 'closed' and also the final financial report to 'adequate', so that the grant reflects the closing GSR. When changing the report to 'adequate', please adjust in GBS info: date received to '05/20/2014' and amount spent to '62.689,73'."
"1469351","Document upload error     	 System is not recognizing attached file and returning "No documents to upload" error. Please see attached screenshot for details."
"1467598","transaction future dated to calendar month end date were including in the date's reports        the future date payment transactions -- the paiddate of Jun 30th and were sent to GBS on Jun 27th, are included on Jun 30th reports.  This occurred when the transactions were date to calendar month end date"
"1466553","wrong Java version.  have no admin righhts to workstation"
"1466388","Req# 121019 is on all program VPs TDL as well as General Counsel TDL for VP Recommendation.    Req# 121019 is on all program VPs TDL as well as General Counsel TDL for VP Recommendation.&lt;br&gt;&lt;br&gt; Based on CCL866 which was in release 26.4.2, this should only be on the VP of ECX for approval.&lt;br&gt;&lt;br&gt; Please investigate and resolve why this Non-Initiative request is on all VPs TDL."
"1455380","Req 121140 is not on TDL for Unit Confrim"
"1452937","permanent fix for corrupted RGA after finalization"
"1449569","No decrease option for Request 107355     	 A grant refund has been recorded against Request 107355, which is a closed grant, but there is no option to Decrease (see attached)"
"1441966","Requests appearing on Ricardo Castro TDL     	 The following requests are incorrectly appearing on Ricardo Castro's TDL: request #123010 and #123011 (both are listed twice). They also correctly appear on Martin Abregu's TDL."
"1435046","Grantee Data Extract     	 Need data extract of all grantees for data clean-up. Please provide an extract in Excel format, a list of all grantees where GRANTEE LOCATION is either null (blank), **, or Worldwide.    Fields to include:  Grantee ID  GBS Name  Grantee Type  US or Non-US based  Grantee Location  Address Line 1 - Permanent  Address Line 2 - Permanent  City - Permanent  State - Permanent  Province - Permanent  Zip/Postal Code - Permanent  Country - Permanent  Website"
"1434568","Doug Wood's TDL     	 #113364--Even though I checked off the appropriate boxes and submitted the GSR, the boxes are appearing as unchecked on Doug's TDL and he is not able to approve the GSR."
"1434083","Grant Budget Modification not on TDL       	 Grant Manager submitted a budget modification for req# 113877....it does not appear on the TDL, attempted to restart the workflow multple times as workflow status was "UNLOADED"...still not on TDL"
"1431216","Req# 121019 is on all program VPs TDL as well as General Counsel TDL for VP Recommendation.  Based on CCL866 which was in release 26.4.2, this should only be on the VP of ECX for approval.  Please investigate and resolve why this Non-Initiative request is on all VPs TDL."
"1431115","Request # 113366 - Received Report Amount      	 This FAP was decreased and GBS will not save the "received report amount."  It tells me that all financial amounts should not exceed the grant amount, which it does not."
"1417227","Missing GSRs     	 I can't find GSRs for National Center on Time and Learning - 118407 and 120823 on Sanjiv Rao's TDL. Both were submitted for review."
"1417139","Unlinking a supplement     	 We originally thought that Creative Time 121029 was to be a supplement and the proposal arrived and it is a different proje ct.  Please unlink as it is not a supplement.  Thanks"
"1414833","workflow did not create new task due to "unable to deliver" error"
"1414232","GBS allows user to upload VGF file without selecting Document Type     	 see attached image"
"1411495","Unable to scroll right/left in EDIT REPORTING SCHEDULE panel     	 User is unable to scroll left or right nor does the user have any of the scroll bars in the Reporting - EDIT SCHEDULE pop-up panel while using Firefox...as such, user is unable to enter data in the far right column in the panel when processing a received report"
"1409013","Grant amount not not TDL"
"1408390","request not on TDL for amount confirmation     	 request #121492 is not on my TDL and I cannot confirm grant amount"
"1405791","Request not moving to the Unit Confirmed stage     	 request number 122030 - Handcrafted Films - Unit Confirmation was approved, however GBS has not updated the record"
"1405327","Error when filtering ALL GRANT AMOUNTS     	 User reports that when entering criteria in TARGET POPULATION field of ALL GRANT AMOUNTS view, system generates error. Criteria attempted to be entered was MSM, LGBTQ. Criteria entered individually. Please see attached screen shots."
"1405280","Grants Missing from or incorrectly on the ER report     	 Two grants that were on the ER report when I ran it last week are not missing:  Req. Numbers 121042 (no longer ER, but it was in 2013) and 117305.  A third grant, Req. Number 116085 is on the report but should not be."
"1403788","From:    Wang, Yan   Sent:  Monday, June 16, 2014 11:06 AM  To:  Chen, Ning  Cc:  Yang, Yiqi  Subject:  can't log into Grantee Access, req#121423           Chen Ning,        This grantee, from Yunnan Health and Development Research Association,  has problem in accessing the Foundation’s grantee access. Would you help contact GSD for their assistance?        By the way, over the weekend, we have other grantee who succeeded in completing banking information via the grantee access. So, I’m not sure what goes wrong with this one.        Thanks much!     Wang Yan         From:       翁路    [ mailto:wengluyangguang@126.com ] ve   Sent:  Monday, June 16, 2014 10:42 AM  To:  Wang, Yan  Subject:  Re:RE:    再试               王燕老师：您好！         我周五在家里和今天在办公室，换了   4   台电脑用新密码都还是没能进去，到现在还是没有确认，我会继续再试。我怕耽误后续工作。鉴于   YHDRA   没有更改银行相关信息，请您指点我有没有其他办法解决这个问题？         谢谢您一直耐心帮助我。         祝：快乐！         翁路"
"1397187","Need report     	 The foundation is again having CEP survey its grantees (the last survey was in 2012).  The first step is to find estimate the number of active grantees from June 1, 2013 through May 31, 2014.  We need to include any grantee with a grant that was active on even a single day in that period, and we need to provide CEP with that information sometime next week."
"1397184","Need report     	 For a priority project I’m working on I need a report listing grantee institution types.  It should have three columns:  grantee, institution type code and institution type description."
"1396934","Payments List columns do not line up with header     	 see attachment"
"1393171","permanent fix for ccl1050:OA on different POs To Do List - 1392981     	 when user updated the 'Assessment Completed By' of OA, the name was updated but id did not updated in the db."
"1392981","Dear Colleagues,              I would like to request your assistance regarding the following regarding an Organizational Assessment on POs To Do List.         -                 I opened the OA on GBS for our grantee  The Bank Information Center , which had a name of a different PO than the one that should submit it.  I changed it from the name of Ghada Abdel Tawab to  Clarisa Bencomo , as Clarisa is the one who should submit it.        -                 I updated the OA and clicked submit.        -                 The OA now shows on Ghada Abdeltawab’s GBS to do list instead of on Clarisa Bencomo’s, although I had changed the name to Clarisa.             Would appreciate your advice on this.             Thank you,        Ola"
