"TicketID","Description"
"1075857","Mitali Agrawal - Needs Developer Image on New Hard Drive    It is NOT related to IE upgrade/downgrade. Will explain in person when you are  in office. I will get the standard developer image ready for you soon.  When are  you expected to be in office? We will have to install all your softwares on the  new hard drive."
"1075442","Mendoza, B. - requesting local admin rights for CRM testing on A. Stengel's PC"
"1075435","Mendoza, B. - request for local admin rights for CRM testing on J. Dimuyaga's PC"
"1065092","Need to know whether do we receive mail with attachment contain compressed .exe file from other domain mail account."
"1064809","Wayne has requested a local printer on George's behalf, to be installed today."
"1064463","The user requested to be issued a iPad for use for by the department."
"1059354","We are using ffisupload account to upload doc to GBS, please enable this account."
"1056213","Hi Helpdesk   Please add nycit4857vd0342 back to fordfound.org, this i sour DEV computer.   You can login ffadmin/320E43rd now.   Regards,   Qinghua"
"1050247","the ie on my ff laptop is downgraded to IE8 somehow"
"1040421","Need admin access for ADM_GSD account to the server FFAZU0517"
"1039501","Hi Helpdesk  Please add windows azure server 2012  ffazu0523 to the foundation domain.  This is our new TFS server.  username/password: sun/320E43rd  Thanks,  Qinghua"
"1039020","Hi       Please provide admin right to adm_GBS and adm_reports to my workstation (nycws4699-0243), so we can RDP to it          regards,        Kevin Zhao @  FORD FOUNDATION"
"1037602","This is an urgent request.     Kavitha        From:  Mendoza, Bet   Sent:  Tuesday, February 11, 2014 5:43 PM   To:  Kothur, Kavitha; Zhao, Shuyuan   Cc:  Ponce, Lucius; Zhao, Kevin; Fertig, George   Subject:  RE: Access to Fordnet servers"
"1033207","Hi  Maged,        Please create the  token for GalaxEdev3 (Jayanthi).  Jayanthi has to use other's credential to work  at this moment.        Thanks       &lt;span style="'font-family: "Times New Roman","serif"; font-size: 10pt;'&gt;Regards, Kevin  Zhao @ FORDFOUNDATION"
"1026368","Hi,      Please create a new AD account (GalaxeDev7) and soft CyberArk access token for our new Galaxe Consultant.  The account should be set up same way as GalaxeDev4, including the permission.  Please let me know if you need more information       regards,        Kevin Zhao @  FORD FOUNDATION"
"1026053","Hi,      Please add GalaxeDev6 into GBS team in mWatch.        regards,        Kevin Zhao @  FORD FOUNDATION"
"1025738","Hi,      The account Adm_GalaxeDev1 need local admin permission on the following servers      -            ffnyc-52-220   -            ffnyc-52-517   -            ffnyc-52-317   -            ffnyc-52-229   -            ffnyc-52-536   -            ffnyc-52-302   -            ffazu0220   -            ffazu0517   -            ffazu0317   -            ffnyc-52-535   -            ffnyc-52-228       regards,        Kevin Zhao @  FORD FOUNDATION"
"1025285","Hi, I need a ticket for George Fertig on configuring his  Windows Surface as a VPN Client. I already finished doing everything needed, I  uninstalled his old Symantec which was stopping the connection, and instead  installed a newer version.  Thanks,     Mohammad  Salim"
"1024578","Dear GSD,    I’m writing to request an iPad for our Department (CC#5440).     Thanks,   Henry"
"1020496","We have a new consultant for BI for a period of 3 to 4 months. He will need remote access to BI QA servers and one standard client machine. How do we go about creating an id and providing him the required permissions?      Kavitha"
"1014184","ADP Password reset."
"1006048","Outlook configuration on LG phone."
"1000880","User called in to check the functionality of outlook on his system ."
"998951","iPad loaner"
"998094","I can’t install firefox on my laptop."
"998093","I can’t install firefox on my laptop."
"987979","Wants to know the URL to acces VPN"
"980463","Request from Henry for SOP template."
"980178","Please add GBSIIQA_BuildAdmin user to the Admin Group for  FFAZU0517 machine."
"979939","We need create these sharefolder on ffnyc-52-228, we will use these folders for PROD release in future.         E:\Easyupload         E:\FFDocumentGenerator"
"959042","We are trying to run a script in CRM DEV (ffsmq2200) when our consultant got the error message below.            This message is for high-enforcement policy for Prod servers.  Since this is a QA environment, the policy should be medium enforcement only.  Please change as necessary."
"950656","F  rom:  Kothur, Kavitha     Sent:  Friday, January 10, 2014 2:55 AM   To:  GlobalServiceDesk   Subject:  Trouble using Cyber-Ark      It is possible that the 4 digit pin code needs to be reset although I think I have it right."
"950648","Hi Maged,   Please give me the access to RDP to server ffsmq0334 and ffsqm0333.     regards,        Kevin Zhao @  FORD FOUNDATION"
"948422","Needs to reset her Grantee password"
"936694","Hi helpdesk   Please upgrade IE10 at nycws-psd2, we need test new version of GBS at IE10.   Thanks,   Qinghua"
"936257","Please install the Easy Upload to the NYCWS-PSD3 machine"
"935404","Kindly add the following websites to the allowed list for servers ffsmq0401 and ffsmq0402. Thank you.        ·             greenshadesonline.com     ·             Greenshades.com     ·             DownLoadMyForms.com           Cheers,     Oliver"
"935272","GSD   , please make the changes accordingly in AD / FordSCM   for Mitali Agrawal."
"929482","Subject:Access Rights   I created map drives to data shares on FFSMQ0210 (citidirect, Inetpub and ERP Documents). Now, I can access citdirect or Inetpub when logged in as L.Ponce. Please correct."
"912199","please add me to this AD group: Sharepoint Administrators"
"892948","We are going to be integrating the funding requests made through the Ford Foundation website (ww.fordfoundation.org) into the new CMS system.  Thus, we need a data drive to hold the funding request files.  Will you please create a data drive on FFSMQ0212?  This is the same drive that houses the web service for email sign-ups.             In addition, this data drive should be open to be copied files to via FTP.             Thanks.              Bet Mendoza        Program Systems Development"
"888301","ADP password reset"
"884788","When I try to log in to CRM DEV, I get this error message:     I understand this is not the error message above does not point to the real problem.  I believe restarting the IIS service may help.  Shuyuan, our technical lead, is on vacation.          Please see what you can do to enable us to log into DEV again.      Thanks.       Bet Mendoza    Program Systems Development"
"876236","Please install and configure CRM for Outlook for users on the attached list.  Column G indicates which ones had been done.  Please give priority to anyone who has an “Assigned A Case..” value on column H.             Please let me know if you have any questions.             Thanks for all your help."
"870396","Kindly install Adobe Acrobat XI Pro on FFAZU3401. Thank you."
"869679","Citrix setup on iPhone."
